,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var,method,year,filetype
0,VA,160.54238691646827,171.50764364786502,185.604514730264,223700.0,942.3032776431578,180.18287962548388,33.29557040897247,51.14063173914115,PER_DIEM_wage_adj,2615.3642146784514,estimated_allowed_amount_C,2011,max
0,VT,178.55,195.03,215.0,22394.0,703.0,204.14868223631328,42.87,57.96685869620167,PER_DIEM,3360.1567071054114,estimated_allowed_amount_C,2011,max
0,VT,185.69492232301116,207.00671960904094,224.1684912939214,23826.0,848.0635308491142,219.23610723413762,44.69815451986237,66.7557348946954,PER_DIEM_wage_adj,4456.328141330851,estimated_allowed_amount_C,2011,max
0,WA,157.48,171.87,185.61,128610.0,661.0,177.48172638208536,31.74,41.4353011560678,PER_DIEM,1716.8841818940339,estimated_allowed_amount_C,2011,max
0,WA,144.99101314918175,157.77690494893952,168.39332748024583,120400.0,571.9972308757356,162.2745442647318,27.466251298027,37.860813631903355,PER_DIEM_wage_adj,1433.441208869719,estimated_allowed_amount_C,2011,max
0,WI,144.03,152.52,162.0,162353.0,1994.5,167.06427956366682,73.16,85.08366001826947,PER_DIEM,7239.229202104467,estimated_allowed_amount_C,2011,max
0,WI,148.48276539330254,157.44611365120835,167.6464184628783,148438.0,2171.2388417156544,171.10122187431537,64.7777581016469,84.04314816458215,PER_DIEM_wage_adj,7063.250753413908,estimated_allowed_amount_C,2011,max
0,WV,192.35,207.74,262.65,81839.0,2310.0,249.73581923044026,38.5,165.33959056269384,PER_DIEM,27337.18020743924,estimated_allowed_amount_C,2011,max
0,WV,247.3909553117474,274.7865168539326,330.6824528091143,80162.0,3460.674157303371,323.6187403311234,51.511907947551514,213.91853764342991,PER_DIEM_wage_adj,45761.14074750354,estimated_allowed_amount_C,2011,max
0,WY,148.93,165.1,180.55,16880.0,1025.0,178.64566765402844,36.58,79.50939587748374,PER_DIEM,6321.7440328024295,estimated_allowed_amount_C,2011,max
0,WY,162.8148614609572,178.83997928534436,189.49412258606216,14260.0,1106.0753210316177,190.2367879565704,38.392107472712006,83.27989960148797,PER_DIEM_wage_adj,6935.541677633916,estimated_allowed_amount_C,2011,max
0,AK,443.93,524.06,712.43,6113.0,5471.5,627.5288319973827,353.0,431.60356728742545,PER_DIEM,186281.63929523117,estimated_allowed_amount_C,2012,max
0,AK,365.88642545124867,407.9557839016036,550.0529941706411,6012.0,4832.62674439145,485.98222757966545,274.79371010431265,302.9833747182426,PER_DIEM_wage_adj,91798.92535565501,estimated_allowed_amount_C,2012,max
0,AL,175.53,189.0,196.53,216628.0,917.0,208.9786868733497,59.87,105.37350967812034,PER_DIEM,11103.57654188492,estimated_allowed_amount_C,2012,max
0,AL,221.00550964187326,241.2933481426632,264.504132231405,198926.0,1286.1150070126228,266.4020423480532,82.46556473829202,131.30340943199974,PER_DIEM_wage_adj,17240.585328467358,estimated_allowed_amount_C,2012,max
0,AR,,,,,,,,,,,no_valid_method,2012,max
0,AZ,121.29,139.03,156.17,6003.0,810.0,151.10836248542395,2.83,72.11712182194049,PER_DIEM,5200.879259880605,estimated_allowed_amount_C,2012,max
0,AZ,123.35146159075458,147.69820800734192,170.79084523000228,6040.0,799.002945841831,156.68570895408402,2.2772994286633943,71.43300676970124,PER_DIEM_wage_adj,5102.674456160183,estimated_allowed_amount_C,2012,max
0,CA,163.71,183.43,202.17,543391.0,914.0,206.47327787909626,24.23,93.0496220696874,PER_DIEM,8658.232167311657,estimated_allowed_amount_C,2012,max
0,CA,128.2386809735671,142.6380640014183,157.78251599147123,526352.0,789.2296782200159,161.23783118904316,14.355966346723546,72.88372688290319,PER_DIEM_wage_adj,5312.037644341625,estimated_allowed_amount_C,2012,max
0,CO,172.71,187.57,201.38,132489.0,808.14,196.7129211481708,30.87,57.09751164234042,PER_DIEM,3260.1258357471997,estimated_allowed_amount_C,2012,max
0,CO,171.0250839423267,183.38499107729876,198.80717573025265,139212.0,759.0307128768667,193.10051476388074,33.8123415046492,55.34404748320325,PER_DIEM_wage_adj,3062.9635918230556,estimated_allowed_amount_C,2012,max
0,CT,215.97,234.73,245.39,190929.0,1911.0,265.3582757464817,123.29,178.0460615210689,PER_DIEM,31700.40002316425,estimated_allowed_amount_C,2012,max
0,CT,186.94392523364485,201.2202725572281,220.65420560747663,178239.0,2344.2100098135425,233.94650699092463,95.47003252284343,157.86831637468447,PER_DIEM_wage_adj,24922.405314977466,estimated_allowed_amount_C,2012,max
0,DC,230.57,242.5,289.35,35404.0,1019.0,277.4198206417353,38.0,103.28278274439984,PER_DIEM,10667.333211426898,estimated_allowed_amount_C,2012,max
0,DC,209.15147589525307,241.0935313744484,266.6020880421913,2403.0,701.7026001665588,257.8392570759253,40.899795501022496,86.68206339348848,PER_DIEM_wage_adj,7513.780114152756,estimated_allowed_amount_C,2012,max
0,DE,192.76,210.96,240.995,7719.0,1088.67,238.47004016064253,70.08,131.37932157460895,PER_DIEM,17260.52613740451,estimated_allowed_amount_C,2012,max
0,DE,190.3377255181888,210.0716520335049,236.65353592196584,7607.0,1335.2551521099117,235.08373478230743,65.72875633089477,127.68978923196228,PER_DIEM_wage_adj,16304.68227410295,estimated_allowed_amount_C,2012,max
0,FL,,,,,,,,,,,no_valid_method,2012,max
0,GA,,,,,,,,,,,no_valid_method,2012,max
0,HI,222.70999999999998,244.6,261.87,95.0,861.75,280.1523157894737,192.0,129.92253392787427,PER_DIEM,16879.864822239644,estimated_allowed_amount_C,2012,max
0,HI,214.37499999999997,228.4017857142857,233.81249999999997,62.0,769.4196428571428,266.4929435483871,171.42857142857142,133.1495445708003,PER_DIEM_wage_adj,17728.80121941153,estimated_allowed_amount_C,2012,max
0,IA,141.32,155.8,170.77,131754.0,1972.5,165.90264606767155,118.29,91.121971044202,PER_DIEM,8303.213606980387,estimated_allowed_amount_C,2012,max
0,IA,160.01392434439546,176.1545602227895,193.4091436528197,83632.0,2389.5477648898736,190.64467441001634,111.59433962264151,113.26921827881455,PER_DIEM_wage_adj,12829.915809493736,estimated_allowed_amount_C,2012,max
0,ID,,,,,,,,,,,no_valid_method,2012,max
0,IL,,,,,,,,,,,no_valid_method,2012,max
0,IN,146.97,158.06,166.8,183276.0,429.0,162.1344547021978,13.85,45.32938334324464,PER_DIEM,2054.752994278825,estimated_allowed_amount_C,2012,max
0,IN,161.09501138480647,173.72237165243834,188.67729248602777,169007.0,548.8038889599591,180.3030661956366,28.648312978679364,51.45719964912651,PER_DIEM_wage_adj,2647.843395730065,estimated_allowed_amount_C,2012,max
0,KS,137.86,151.71,164.88,134118.0,1012.0,157.12111386987576,24.39,42.82367607428602,PER_DIEM,1833.8672325153766,estimated_allowed_amount_C,2012,max
0,KS,160.3034448451685,178.4852630269867,196.11912420877866,130293.0,1258.549931600547,184.47315878598292,27.54998305659099,49.34163303132893,PER_DIEM_wage_adj,2434.59675019833,estimated_allowed_amount_C,2012,max
0,KY,160.83,171.63,188.43,147468.0,1441.25,187.11420796376166,34.6,76.40066969859392,PER_DIEM,5837.062330393646,estimated_allowed_amount_C,2012,max
0,KY,200.97752808988764,208.8314606741573,218.05750798722045,130092.0,1506.964856230032,226.76768314458945,44.21725239616614,89.06155311119099,PER_DIEM_wage_adj,7931.960242577493,estimated_allowed_amount_C,2012,max
0,LA,111.23,123.19,135.39,196285.0,910.0,131.93310421071402,58.71,71.7473527965936,PER_DIEM,5147.682633318867,estimated_allowed_amount_B,2012,max
0,LA,133.91313981830268,150.05409304002885,164.39537911765,157123.0,1207.0566388115135,161.4948107743752,65.04542432971417,89.8521363942683,PER_DIEM_wage_adj,8073.406414614195,estimated_allowed_amount_B,2012,max
0,MA,172.69,204.86,229.0,300923.0,1115.67,218.62701721038272,66.06,101.70755976158429,PER_DIEM,10344.42771265624,estimated_allowed_amount_C,2012,max
0,MA,149.33390631714653,174.6119536128457,206.96494031393925,289656.0,1309.9654598951006,190.63184632530795,47.314138375590886,87.60661226847,PER_DIEM_wage_adj,7674.918513158038,estimated_allowed_amount_C,2012,max
0,MD,219.58,232.13,247.23,175042.0,2369.5,264.5129217559214,152.87,179.97752334147174,PER_DIEM,32391.90890813,estimated_allowed_amount_C,2012,max
0,MD,219.94403185878807,234.7847502709093,252.1919022756379,163468.0,3028.115015974441,266.23835890372766,141.45461275099473,176.72233886411206,PER_DIEM_wage_adj,31230.78505360205,estimated_allowed_amount_C,2012,max
0,ME,,,,,,,,,,,no_valid_method,2012,max
0,MI,163.42,184.88,202.29,263892.0,1606.5,200.92417166871297,103.65,111.66984491828799,PER_DIEM,12470.15426407449,estimated_allowed_amount_C,2012,max
0,MI,180.5698664704027,203.85774562989752,234.35804701627487,267240.0,1936.7088607594937,225.8487748152566,93.0681512076861,124.10382969594266,PER_DIEM_wage_adj,15401.76054519954,estimated_allowed_amount_C,2012,max
0,MO,139.33,147.4,153.8,267882.0,2277.0,169.49774975548937,59.1,91.61086317664022,PER_DIEM,8392.550251969094,estimated_allowed_amount_C,2012,max
0,MO,160.64375340971085,170.72558647026733,187.04503392967302,270987.0,2967.5485468526,198.13026713517775,61.32613883988793,108.2375019496087,PER_DIEM_wage_adj,11715.356828291548,estimated_allowed_amount_C,2012,max
0,MS,174.68,186.32,202.0,151295.0,733.5,198.17741485177964,47.32,66.91950148488097,PER_DIEM,4478.219678984986,estimated_allowed_amount_C,2012,max
0,MS,222.07189282398193,240.5761316872428,256.9438917628333,151605.0,972.9407083167529,254.28997932394174,57.90504160548213,85.83233011228887,PER_DIEM_wage_adj,7367.188892504931,estimated_allowed_amount_C,2012,max
0,MT,161.13,162.56,163.19,34141.0,980.8,168.27865293928122,11.52,44.038513134752264,PER_DIEM,1939.3906391197477,estimated_allowed_amount_C,2012,max
0,MT,186.84852002321531,188.5084155542658,189.98258850841552,31427.0,1143.6567164179103,195.36714826552756,13.372025536854323,52.44720065153254,PER_DIEM_wage_adj,2750.7088561821156,estimated_allowed_amount_C,2012,max
0,MN,,,,,,,,,,,no_valid_method,2012,max
0,NC,,,,,,,,,,,no_valid_method,2012,max
0,ND,,,,,,,,,,,no_valid_method,2012,max
0,NE,,,,,,,,,,,no_valid_method,2012,max
0,NH,,,,,,,,,,,no_valid_method,2012,max
0,NJ,191.39,200.83,213.32,286182.0,2267.5,218.2566474131846,146.29,123.93306065749547,PER_DIEM,15359.403523934454,estimated_allowed_amount_C,2012,max
0,NJ,175.87881999646703,188.35894718247658,204.7931778082729,152764.0,2781.5260058881254,209.59032798800698,129.20862038509097,126.16495428100181,PER_DIEM_wage_adj,15917.595688727279,estimated_allowed_amount_C,2012,max
0,NM,150.0,175.975,221.5725,480.0,360.1,186.0725416666667,23.23,55.77473138962573,PER_DIEM,3110.8206615849012,estimated_allowed_amount_C,2012,max
0,NM,162.34512277539986,193.5908988510926,242.32683712660727,487.0,405.6093714800631,200.93356206237812,24.324607329842934,57.002638487433025,PER_DIEM_wage_adj,3249.3007945289805,estimated_allowed_amount_C,2012,max
0,NV,,,,,,,,,,,no_valid_method,2012,max
0,NY,170.67,195.43,249.5,735867.0,2649.0,213.10847897785877,18.45,88.51661788573028,PER_DIEM,7835.191641928385,estimated_allowed_amount_C,2012,max
0,NY,187.88653801441527,217.34543670264966,291.03287536800786,716386.0,3249.509322865554,245.8472427811151,14.859858247422679,109.03106034738776,PER_DIEM_wage_adj,11887.772120475713,estimated_allowed_amount_C,2012,max
0,OH,153.34,168.73,181.06,484470.0,1429.0,176.60406900324065,92.19,99.16385470481676,PER_DIEM,9833.470079918008,estimated_allowed_amount_C,2012,max
0,OH,174.16449869921954,188.7260932781568,198.76333106421603,480414.0,2121.7520415738677,196.77272505631834,92.245347208325,108.99824785947506,PER_DIEM_wage_adj,11880.618036435559,estimated_allowed_amount_C,2012,max
0,OK,126.14,128.94,137.18,159387.0,376.0,137.10177436051876,18.77,34.13258409451091,PER_DIEM,1165.0332969688593,estimated_allowed_amount_C,2012,max
0,OK,151.38795612267742,160.3848114169215,167.5203873598369,154521.0,493.43832020997377,166.08891294430674,24.63254593175853,40.113424616257596,PER_DIEM_wage_adj,1609.0868344441808,estimated_allowed_amount_C,2012,max
0,OR,212.13,212.13,247.9,34531.0,954.5,241.05497263328604,61.58,90.33327496637402,PER_DIEM,8160.100566150534,estimated_allowed_amount_C,2012,max
0,OR,185.20167627029858,188.99679258731288,216.43094115592808,33032.0,932.9488808523117,217.02800617759712,53.145766807629236,81.68613794918154,PER_DIEM_wage_adj,6672.6251330527175,estimated_allowed_amount_C,2012,max
0,PA,174.58,193.73,215.52,555184.0,2311.5,205.27482648995647,149.13,97.90766380097988,PER_DIEM,9585.910630965705,estimated_allowed_amount_C,2012,max
0,PA,195.51115241635688,212.46153846153848,239.75083631330025,563483.0,2874.285003730415,229.27494764681998,131.71701112877582,111.15275482378996,PER_DIEM_wage_adj,12354.934904917563,estimated_allowed_amount_C,2012,max
0,RI,149.0,168.03,187.4775,43158.0,1287.7,182.66127322860189,83.08,107.67380097026499,PER_DIEM,11593.647415384237,estimated_allowed_amount_B,2012,max
0,RI,139.28940689914464,156.71585675345426,175.25143340539523,40910.0,1210.3581163643198,170.02864414971614,64.71412992677986,98.91839151127978,PER_DIEM_wage_adj,9784.848179178827,estimated_allowed_amount_B,2012,max
0,SC,,,,,,,,,,,no_valid_method,2012,max
0,SD,108.81,124.58,141.2675,40890.0,1377.0,130.24837759843484,88.84,61.43021709018635,PER_DIEM,3773.6715717474235,estimated_allowed_amount_C,2012,max
0,SD,126.48312028843002,143.49397590361446,164.4375048538961,39928.0,1659.0361445783133,151.9469467998616,87.07242967754583,73.41774961907667,PER_DIEM_wage_adj,5390.165959129434,estimated_allowed_amount_C,2012,max
0,TN,,,,0.0,,,,,PER_DIEM,,estimated_allowed_amount_B,2012,max
0,TN,,,,0.0,,,,,PER_DIEM_wage_adj,,estimated_allowed_amount_B,2012,max
0,TX,76.56,102.0,125.8,2598420.0,689.0,102.73786937831451,6.74,35.123144141245646,PER_DIEM,1233.6352543667183,estimated_allowed_amount_B,2012,max
0,TX,86.03318250377073,110.10558069381598,140.53440887320394,2536525.0,868.4144189563903,115.18298651761738,6.77727501256913,40.443903175841015,PER_DIEM_wage_adj,1635.709304096803,estimated_allowed_amount_B,2012,max
0,UT,157.57,167.93,179.43,40108.0,991.5,186.67106786675976,73.46,80.82773461527322,PER_DIEM,6533.122683037036,estimated_allowed_amount_C,2012,max
0,UT,174.85115766262405,183.6006372809347,198.52363250132765,40820.0,1144.6023104501394,215.56497625311172,78.02442910249601,113.4739642100651,PER_DIEM_wage_adj,12876.340553547137,estimated_allowed_amount_C,2012,max
0,VA,145.1,155.5,169.61,236272.0,2123.5,164.79520903873504,30.68,51.769455920214085,PER_DIEM,2680.076566274989,estimated_allowed_amount_C,2012,max
0,VA,162.16341260294254,173.80069080209802,186.3502622489446,233845.0,1000.1663042087758,183.36195089096685,33.68187286018321,54.27080050664113,PER_DIEM_wage_adj,2945.319787631639,estimated_allowed_amount_C,2012,max
0,VT,186.0,202.0,225.5,22363.0,694.14,212.82580467736886,43.65,60.34506621743923,PER_DIEM,3641.527016787126,estimated_allowed_amount_C,2012,max
0,VT,189.689978370584,209.18735194149758,233.8036873004429,24960.0,851.4965652600588,225.19747260328023,52.889071995056135,70.64965515968464,PER_DIEM_wage_adj,4991.373774182354,estimated_allowed_amount_C,2012,max
0,WA,170.17,182.0,193.0,127896.0,661.0,188.65161678238567,32.94,43.81053388018903,PER_DIEM,1919.3628788671906,estimated_allowed_amount_C,2012,max
0,WA,155.36718200983836,165.69538962906165,175.06949103805235,120227.0,572.7406637206482,171.59201915097236,28.0388151174668,39.947284188964225,PER_DIEM_wage_adj,1595.7855140738711,estimated_allowed_amount_C,2012,max
0,WI,146.97,155.37,165.65,183874.0,2343.5,170.0450481307852,69.06,81.92503686620212,PER_DIEM,6711.711665528577,estimated_allowed_amount_C,2012,max
