,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var,year,filetype,method
0,IN,185.09,194.42,209.6,783111.0,639.18,211.04665061530233,2.08,55.531453431075995,PER_DIEM,3083.7423201677616,2017,taf,allowed_amount
0,IN,194.9970685948798,213.2566649242028,234.4190033059875,682560.0,475.8173135790376,229.38377552020967,26.705100644909123,62.85682854541215,PER_DIEM_wage_adj,3950.9808947873394,2017,taf,allowed_amount
0,KS,169.73,196.71,419.0,14158.0,1047.5,269.30273273061164,67.58,144.74416196130744,PER_DIEM,20950.872421881202,2017,taf,allowed_amount
0,KS,198.61255636489767,222.11238293444327,245.56451612903223,7815.0,1362.513007284079,249.4061553395488,72.46407891915077,133.4986803772063,PER_DIEM_wage_adj,17821.89766245549,2017,taf,allowed_amount
0,KY,175.67,192.34,208.51,240374.0,3248.14,212.1542123524175,38.13,96.11706373181588,PER_DIEM,9238.489940425956,2017,taf,allowed_amount
0,KY,215.0158127767236,226.9955724225174,244.42939383677614,210435.0,2631.1434699175975,252.8589995119103,40.62000639181848,103.05926491873079,PER_DIEM_wage_adj,10621.212085589135,2017,taf,allowed_amount
0,LA,139.37,154.77,172.29,318366.0,2301.59,176.46484012111847,84.83,130.65172484306106,PER_DIEM,17069.87320446694,2017,taf,allowed_amount
0,LA,174.0689481630599,195.2144858805777,218.47670948488386,228729.0,2450.3733333333334,216.28260237718152,91.43134296184523,141.6755963403356,PER_DIEM_wage_adj,20071.974598389712,2017,taf,allowed_amount
0,MA,181.52,213.8,244.07,384098.0,3984.9,238.06742794807573,1.51,146.70823790219652,PER_DIEM,21523.307068367492,2017,taf,allowed_amount
0,MA,164.35382799019163,193.16062968057466,221.93261284170376,325921.0,3045.162769371848,212.35320535565282,30.83447959651536,117.12332471004281,PER_DIEM_wage_adj,13717.873191134124,2017,taf,allowed_amount
0,MD,235.17,249.13,263.52,219859.0,3840.69,257.4953643471498,60.12,87.9875954669945,PER_DIEM,7741.8169560634715,2017,taf,allowed_amount
0,MD,243.9528331420223,259.2580101180439,274.6425962642179,204388.0,4007.81592403214,268.52481330123175,55.29292743493056,91.90847101112762,PER_DIEM_wage_adj,8447.167043603285,2017,taf,allowed_amount
0,ME,197.73,223.79,255.82,52599.0,3767.28,259.905535276336,26.34,177.03504557463742,PER_DIEM,31341.407361613954,2017,taf,allowed_amount
0,ME,212.82129085863284,236.78329902969716,270.95952170930116,43199.0,1566.7975255769688,254.41134338796988,83.27942761932765,115.72870934793319,PER_DIEM_wage_adj,13393.134167338398,2017,taf,allowed_amount
0,MI,180.13,205.79,222.02,310406.0,1104.79,215.98255800467774,68.89,93.50312527431642,PER_DIEM,8742.83443606451,2017,taf,allowed_amount
0,MI,196.95776664280604,223.0700976042591,249.11961831193912,271159.0,1332.7009485771343,237.46403393078623,61.19204121513591,100.20836623606901,PER_DIEM_wage_adj,10041.716663702136,2017,taf,allowed_amount
0,MO,149.0,155.11,162.88,559621.0,2404.22,162.74539021945208,26.92,52.83503242431032,PER_DIEM,2791.540651277923,2017,taf,allowed_amount
0,MO,172.26093224411338,184.49074074074076,196.4891975308642,433529.0,2817.824074074074,191.1571474855846,28.218029350104825,54.82445131194893,PER_DIEM_wage_adj,3005.720461656258,2017,taf,allowed_amount
0,MS,185.82,201.47,227.41,284108.0,3289.94,219.11147556562995,6.88,62.622735832345704,PER_DIEM,3921.6070431277544,2017,taf,allowed_amount
0,MS,242.98666666666668,259.52,290.1333333333333,237221.0,629.7066666666666,280.00519571973535,120.57333333333334,76.88583858203482,PER_DIEM_wage_adj,5911.432174462715,2017,taf,allowed_amount
0,MT,176.08,184.82,187.2,51977.0,1010.5,199.17356196009774,34.33,68.48993699240694,PER_DIEM,4690.871469223872,2017,taf,allowed_amount
0,MT,191.13311094372108,200.1355166572558,206.0690842569676,35955.0,892.7165083298913,209.72655918313166,36.94178413859894,60.750488441364524,PER_DIEM_wage_adj,3690.6218458643643,2017,taf,allowed_amount
0,NC,165.34,174.89,183.62,753803.0,709.36,184.2825591699688,26.55,49.28817678071514,PER_DIEM,2429.324370367027,2017,taf,allowed_amount
0,NC,189.3078814849514,205.62221460404524,220.71479799187188,682863.0,590.4621898153594,216.29916637004197,27.36549165120594,59.47423800172153,PER_DIEM_wage_adj,3537.1849858854175,2017,taf,allowed_amount
0,ND,225.43,270.26,331.64,44513.0,2582.26,312.633829892391,166.6,186.31802254215276,PER_DIEM,34714.40552401815,2017,taf,allowed_amount
0,ND,262.7302722023646,319.30371525071445,378.3002038735983,47192.0,3549.986252405829,347.22804964559947,149.45725307257558,215.73673397970862,PER_DIEM_wage_adj,46542.33838823157,2017,taf,allowed_amount
0,NE,42.0,95.54,155.79,109851.0,1003.0,96.85969422217367,0.46,66.2945494383656,PER_DIEM,4394.967285235901,2017,taf,allowed_amount
0,NE,71.95197233028618,141.61735313455125,184.76125973586184,77652.0,1032.9900654228252,127.94528146165715,0.4806185351582907,72.25485130241464,PER_DIEM_wage_adj,5220.763536734049,2017,taf,allowed_amount
0,NH,52.15,148.54,164.11,121728.0,1346.0,113.48079439405889,19.43,60.39599404527604,PER_DIEM,3647.676096717019,2017,taf,allowed_amount
0,NH,51.638065522620906,144.91029641185648,163.06399751063168,7153.0,890.6233793174982,115.59775587656742,42.248439937597496,67.85198923316261,PER_DIEM_wage_adj,4603.892442897215,2017,taf,allowed_amount
0,NJ,204.93,214.54,227.62,189350.0,2665.74,303.15229405862164,76.0,271.0842360106982,PER_DIEM,73486.66301350393,2017,taf,allowed_amount
0,NJ,166.97347049269084,184.71395055044215,197.95163327919147,153085.0,3170.4804947668886,223.00036580200353,133.4419615145872,196.51369275317154,PER_DIEM_wage_adj,38617.6314394879,2017,taf,allowed_amount
0,NM,274.26,308.55,400.07,9200.0,1700.39,338.62147826086965,83.33,104.41367736416785,PER_DIEM,10902.216020708538,2017,taf,allowed_amount
0,NM,192.26809768919065,269.95051731893835,277.47234694995075,63.0,657.2116964187932,254.7471074822953,175.77597840755737,78.333977932405,PER_DIEM_wage_adj,6136.212098714515,2017,taf,allowed_amount
