,state,year,filetype,pmt_var,method,mean,25%,50%,75%,count,max,min,std,var
529,KY,2016,taf,PER_DIEM_wage_adj,allowed_amount,248.90490776668076,216.60133488717025,226.41169615425363,241.70854271356785,220316.0,3459.981726815897,38.46760563380282,99.57184811902202,9914.552937837589
530,LA,2016,taf,PER_DIEM,allowed_amount,157.0884511227803,133.99,149.0,166.72,316313.0,1733.11,47.6,62.3505374343594,3887.5895183534526
531,LA,2016,taf,PER_DIEM_wage_adj,allowed_amount,200.8682801956001,168.2388359257401,191.08508014796547,215.43137359929497,292896.0,2490.458399195287,55.022540746734485,81.51521227421733,6644.729832110713
532,MA,2016,taf,PER_DIEM,allowed_amount,242.21425392187825,179.35,210.34,236.97,379920.0,5962.7,2.75,163.74458705122453,26812.289788576043
533,MA,2016,taf,PER_DIEM_wage_adj,allowed_amount,210.535888491852,157.27663494012896,185.86675847822343,216.19800820152315,392220.0,4576.834510285539,2.367016698226889,128.2539856337804,16449.084830949945
534,MD,2016,taf,PER_DIEM,allowed_amount,234.99068676500124,230.23,243.36,254.52,224065.0,4190.89,15.71,52.25934847173646,2731.039502690384
535,MD,2016,taf,PER_DIEM_wage_adj,allowed_amount,243.10346942026425,235.8457583547558,251.08921161825728,262.99228791773777,232904.0,4501.976581802557,14.762262732569068,53.89558167286367,2904.733723856318
536,ME,2016,taf,PER_DIEM,allowed_amount,248.5408838948496,192.055,212.54,242.37,53219.0,3330.41,3.39,188.880837968341,35675.97095162269
537,ME,2016,taf,PER_DIEM_wage_adj,allowed_amount,269.72227543402335,206.02010644589,235.0666195024172,268.8586635127144,49909.0,3306.274198352029,3.365432343889606,192.5344522792703,37069.515314478616
538,MI,2016,taf,PER_DIEM,allowed_amount,201.36086237228727,173.35,198.81,214.67,301262.0,1104.79,38.31,53.058035991774766,2815.1551833044664
539,MI,2016,taf,PER_DIEM_wage_adj,allowed_amount,220.86247882248227,189.1371095817893,215.13957307060755,238.50978189647105,307362.0,1318.3651551312648,33.82184161737442,60.60575346403132,3673.057352942944
540,MO,2016,taf,PER_DIEM,allowed_amount,149.51308552170042,149.0,156.03,163.86,560197.0,2539.83,0.0,43.24544213378063,1870.1682653461687
541,MO,2016,taf,PER_DIEM_wage_adj,allowed_amount,174.62852964630918,171.49956784788247,182.33564624250263,193.4945680289705,570690.0,3284.829280910502,0.0,51.021081988980136,2603.150807326233
542,MS,2016,taf,PER_DIEM,allowed_amount,219.2974765898504,184.2925,201.62,218.45,210806.0,3490.29,21.01,76.87761068425989,5910.16702452063
543,MS,2016,taf,PER_DIEM_wage_adj,allowed_amount,288.5725122208695,242.3854447439353,264.5956873315364,292.6280323450135,212225.0,4703.894878706199,22.809684073390518,99.35148808823794,9870.718185347288
544,MT,2016,taf,PER_DIEM,allowed_amount,179.0665371714204,172.3,174.57,177.02,45613.0,2769.23,28.76,42.10439576392789,1772.780142645469
545,MT,2016,taf,PER_DIEM_wage_adj,allowed_amount,195.71522564694425,186.8042328042328,189.57767886222996,193.5946151340788,26723.0,3006.437954619477,32.84229759049903,48.1468272197164,2318.116971325224
546,NC,2016,taf,PER_DIEM,allowed_amount,169.04566596783224,160.53,166.07,172.3,746958.0,1231.0,16.38,22.64498850487145,512.7955043857601
547,NC,2016,taf,PER_DIEM_wage_adj,allowed_amount,198.0837330532629,184.3275147557453,195.86166471277843,207.3297809354648,733585.0,588.5932004689332,16.687041564792175,28.594234463673597,817.6302445635387
548,ND,2016,taf,PER_DIEM,allowed_amount,324.25531138504925,225.27,268.32,331.43,46807.0,2348.88,118.31,188.48050204701588,35524.89965189516
549,ND,2016,taf,PER_DIEM_wage_adj,allowed_amount,434.9487344239497,301.7018284106892,363.11243082737207,449.62025316455697,45720.0,3048.5139519792347,153.5496430889033,249.3818143729077,62191.289339923416
550,NE,2016,taf,PER_DIEM,allowed_amount,100.53194243697858,43.31,105.05,153.79,111113.0,981.0,-26.98,71.59322237783469,5125.58949044209
551,NE,2016,taf,PER_DIEM_wage_adj,allowed_amount,119.58882801579657,50.67878028404344,123.00543024227235,178.85457342326353,115272.0,1137.2509960159364,-31.92521595077506,87.56579279891393,7667.768068502328
552,NH,2016,taf,PER_DIEM,allowed_amount,108.06180706576174,50.045,140.3,159.35,124799.0,1346.0,11.04,59.3805181748577,3526.045938714605
553,NH,2016,taf,PER_DIEM_wage_adj,allowed_amount,106.8718480110775,49.92961994771767,136.27058299955496,158.33084354147994,140272.0,1340.5039338711283,10.95890410958904,57.1115960037566,3261.734398096307
554,NJ,2016,taf,PER_DIEM,allowed_amount,285.7440639946609,203.36,213.0,223.9,242739.0,1407.47,71.89,196.8909538378064,38766.0477031612
555,NJ,2016,taf,PER_DIEM_wage_adj,allowed_amount,211.87410042955625,164.6411311974226,183.94487202434223,202.74785015320748,213649.0,1405.0078816539349,55.46639919759278,122.8673081563341,15096.375413583564
556,NM,2016,taf,PER_DIEM,allowed_amount,323.2573397823458,265.54,306.69,389.54,9097.0,2091.3,86.56,91.50718195366323,8373.564349100832
557,NM,2016,taf,PER_DIEM_wage_adj,allowed_amount,364.6957631683419,305.05109832021617,342.1984666882626,452.0786092214664,4902.0,2258.179462261095,93.46722816110572,109.75806394974369,12046.83260199602
558,NV,2016,taf,PER_DIEM,allowed_amount,164.8357617336854,113.11,119.22,128.58,69309.0,840.14,15.64,107.4025639068849,11535.310733772492
559,NV,2016,taf,PER_DIEM_wage_adj,allowed_amount,153.81582930345192,96.97847682119206,101.95364238410596,161.73013245033113,70697.0,1073.6612339930152,12.94701986754967,106.50098208309772,11342.459184664302
560,NY,2016,taf,PER_DIEM,allowed_amount,269.67452568213673,214.51,253.79,291.63,3348008.0,1710.49,14.79,98.76160343120496,9753.854312302596
561,NY,2016,taf,PER_DIEM_wage_adj,allowed_amount,230.2624014931731,191.595591758505,213.24965132496516,241.1814606308321,3258736.0,2011.676973444889,11.92809196821233,80.95553269194319,6553.798273436282
562,OH,2016,taf,PER_DIEM,allowed_amount,201.5176083733357,172.16,185.07,204.31,408726.0,1870.31,29.14,69.38178762879494,4813.832454567202
563,OH,2016,taf,PER_DIEM_wage_adj,allowed_amount,231.0800505868102,193.51149632839773,210.56255959317724,231.86469242807271,407978.0,2538.4229098805645,30.10952676172763,95.27116862712454,9076.595571578
564,OK,2016,taf,PER_DIEM,allowed_amount,153.5904980557133,141.15,144.1,147.6,640852.0,896.16,11.05,45.599107396831215,2079.278595387747
565,OK,2016,taf,PER_DIEM_wage_adj,allowed_amount,190.4383151508237,168.06865828092245,184.97243236312343,190.041928721174,605802.0,1138.993710691824,14.168483138863955,51.8112020531013,2684.400658187288
566,OR,2016,taf,PER_DIEM,allowed_amount,360.7229960448253,272.0,281.08,281.08,63714.0,3935.36,27.2,172.76069599409553,29846.258080364296
567,OR,2016,taf,PER_DIEM_wage_adj,allowed_amount,312.54125348999594,228.2419813235891,244.38454627133876,278.2143917648223,62193.0,3195.582622817702,22.08688591149005,149.29921239593526,22290.254822046587
568,PA,2016,taf,PER_DIEM,allowed_amount,221.6407754418865,180.76,199.5,222.35,699614.0,1558.25,97.39,106.51896532765,11346.2899744731
569,PA,2016,taf,PER_DIEM_wage_adj,allowed_amount,237.5793902698135,192.7354260089686,214.4974400431151,242.3462255358807,701952.0,2005.986096807415,89.96778235188832,116.69689603379872,13618.165543923224
570,RI,2016,taf,PER_DIEM,allowed_amount,313.6230385213336,192.02,225.6,268.16,40523.0,2240.16,18.12,252.2466716895385,63628.3833784498
571,RI,2016,taf,PER_DIEM_wage_adj,allowed_amount,582.2353467028888,305.04798395274184,517.4184849227752,608.727629320912,1198.0,2745.967148810983,16.30963096309631,475.49051955186,226091.2341836978
572,SC,2016,taf,PER_DIEM,allowed_amount,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0
573,SC,2016,taf,PER_DIEM_wage_adj,allowed_amount,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
574,SD,2016,taf,PER_DIEM,allowed_amount,141.27733722621,93.385,116.68,144.88,43327.0,815.54,11.8,94.430127507123,8917.048981011509
575,SD,2016,taf,PER_DIEM_wage_adj,allowed_amount,181.1242373100527,115.9082420318725,145.8478311296683,183.8435404121717,44456.0,1015.363545816733,14.691235059760956,123.35103215313325,15215.47713324331
576,TN,2016,taf,PER_DIEM,allowed_amount,583.5657984196987,434.85,482.01,670.155,10884.0,3331.28,214.92,311.77889539673606,97206.07961480888
577,TN,2016,taf,PER_DIEM_wage_adj,allowed_amount,629.545639001667,477.64815699044254,541.876560018153,679.6152271796971,6946.0,4545.3404284349845,241.13093234601143,405.08484287015614,164093.7299231391
578,TX,2016,taf,PER_DIEM,allowed_amount,222.8336730077023,144.3,162.07,184.07,417282.0,3092.95,11.88,199.2790770214335,39712.15053851443
579,TX,2016,taf,PER_DIEM_wage_adj,allowed_amount,242.33204276832456,156.68823323620433,183.23340913789536,210.19830028328613,369779.0,3571.5357967667437,12.364696086594506,214.61559435621967,46059.85334087343
580,UT,2016,taf,PER_DIEM,allowed_amount,203.2890905781668,176.62,184.5,193.85,129115.0,907.25,24.76,94.343269522516,8900.652504198095
581,UT,2016,taf,PER_DIEM_wage_adj,allowed_amount,246.435832905038,190.56133506718683,198.84161752316768,217.78643639427128,176257.0,1267.5349243306168,32.2346251053075,157.427561830616,24783.43722393243
582,VA,2016,taf,PER_DIEM,allowed_amount,183.56693982519184,155.23,175.65,203.21,261887.0,979.0,32.63,46.84143391329813,2194.1199310538764
583,VA,2016,taf,PER_DIEM_wage_adj,allowed_amount,208.69793078721236,179.95794453936128,200.11841326228537,226.30970724191064,265272.0,955.3309422888816,31.423343605547,48.896301664385874,2390.848316454625
584,VT,2016,taf,PER_DIEM,allowed_amount,221.10781271031632,192.9,220.57,243.44,31203.0,617.95,65.99,39.84134665972745,1587.3329036605753
585,VT,2016,taf,PER_DIEM_wage_adj,allowed_amount,231.08357808608184,197.67561983471077,229.71242859956664,251.5702479338843,34341.0,570.7851239669421,68.17148760330578,45.20479701442114,2043.473673115018
586,WA,2016,taf,PER_DIEM,allowed_amount,213.2529277721736,191.98,203.29,216.67,342998.0,2816.17,4.78,71.46933144729829,5107.865337523781
587,WA,2016,taf,PER_DIEM_wage_adj,allowed_amount,183.6481451155287,164.94565217391306,178.0655570652174,188.23313109027396,343388.0,2353.6732135394905,3.9949853740075225,50.064053753963904,2506.409478279787
588,WI,2016,taf,PER_DIEM,allowed_amount,241.548005613006,153.79,163.48,178.1,39551.0,1312.0,28.73,209.98362573747693,44093.123077856784
589,WI,2016,taf,PER_DIEM_wage_adj,allowed_amount,209.71570830770412,161.11793611793613,173.05047084964554,188.40612336785236,36860.0,1353.1353135313532,26.830407172207696,138.49989755976202,19182.221624064576
590,WV,2016,taf,PER_DIEM,allowed_amount,312.7831140805484,218.03,253.36,374.535,107091.0,4328.64,18.48,154.97695303967205,24017.85597346072
591,WV,2016,taf,PER_DIEM_wage_adj,allowed_amount,408.5730541730144,289.4272529858849,338.3005204797465,487.5158064145304,103225.0,5416.216216216217,23.12312312312312,204.4045067907378,41781.20239636477
592,WY,2016,taf,PER_DIEM,allowed_amount,204.18175335919105,175.55,184.51,199.94,28876.0,992.13,38.02,56.42033780272942,3183.2545177740985
593,WY,2016,taf,PER_DIEM_wage_adj,allowed_amount,223.51965760797663,183.94967177242887,201.44420131291028,219.52954048140043,31704.0,1222.860884749709,52.70240700218818,77.85814509845832,6061.89075817259
594,AK,2017,taf,PER_DIEM,allowed_amount,642.5479536297447,395.74,549.8,795.94,14147.0,6709.33,56.53,365.913647704761,133892.79757660397
595,AK,2017,taf,PER_DIEM_wage_adj,allowed_amount,485.6981532089165,364.53431713768623,427.7890238416554,645.1030210218571,10843.0,1617.6806348322427,39.34985382152304,174.1857770123949,30340.68491341177
596,AL,2017,taf,PER_DIEM,allowed_amount,211.26243498922315,190.29,203.25,214.34,271878.0,561.09,44.63,50.1225773717424,2512.272762386303
597,AL,2017,taf,PER_DIEM_wage_adj,allowed_amount,285.40607950324267,250.12367234104465,275.62174667437824,301.4490753519183,255038.0,816.3683980794414,78.65027246052816,69.17033080426138,4784.534663570951
598,AR,2017,taf,PER_DIEM,allowed_amount,207.69658448219343,175.52,194.98,206.78,857299.0,725.0,13.44,64.68839906506953,4184.588973601689
599,AR,2017,taf,PER_DIEM_wage_adj,allowed_amount,268.9077205776846,229.67093487539583,249.50580677044724,276.7864518793887,847842.0,987.8730072216924,15.890281390399622,82.06371615391978,6734.453508991115
600,AZ,2017,taf,PER_DIEM,allowed_amount,208.9861649249732,157.64,166.48,201.01,14928.0,982.93,16.73,101.2410652419894,10249.753291332756
601,AZ,2017,taf,PER_DIEM_wage_adj,allowed_amount,209.6553676798681,170.07422402159244,185.3238866396761,220.3441295546559,14892.0,969.7415153906866,22.247434885556437,89.29078922224032,7972.845039930548
602,CA,2017,taf,PER_DIEM,allowed_amount,245.90696715962056,192.48,220.06,242.97,2063953.0,2323.66,1.51,120.56912175388015,14536.91312050198
603,CA,2017,taf,PER_DIEM_wage_adj,allowed_amount,314.2110157988621,159.42503132395933,159.72236180692397,180.202463948047,368.0,1096.392333709132,90.0964568809092,280.52052066244056,78691.76251272675
604,CO,2017,taf,PER_DIEM,allowed_amount,220.74795743061307,200.63,217.32,234.6,281141.0,1091.17,23.58,38.35272084607409,1470.9311962968864
605,CO,2017,taf,PER_DIEM_wage_adj,allowed_amount,219.02450668333051,200.36651234567904,215.5409328430424,229.23359783239783,308133.0,1173.5534523553454,23.57292812156353,37.59695424527998,1413.5309685216766
606,CT,2017,taf,PER_DIEM,allowed_amount,265.61329101445534,223.03,242.11,252.43,217082.0,2773.85,5.28,116.57351500528785,13589.384400688066
607,CT,2017,taf,PER_DIEM_wage_adj,allowed_amount,225.4158410798278,187.63518112379944,203.224218557716,222.5824226283405,210628.0,2547.387271558453,4.848930112958032,101.3541772993701,10272.669256032148
608,DC,2017,taf,PER_DIEM,allowed_amount,386.5641067408446,277.02,298.69,337.1,84841.0,5056.56,31.39,227.3409236494746,51683.89556579624
609,DC,2017,taf,PER_DIEM_wage_adj,allowed_amount,255.8752348322976,243.43825665859563,248.7904460549148,267.59212003674594,8039.0,767.4285714285714,30.401937046004843,56.39940587503658,3180.8929830571105
610,DE,2017,taf,PER_DIEM,allowed_amount,778.1708372943328,527.84,742.21,764.32,2735.0,1324.07,159.05,278.14257981525424,77363.29470628507
611,DE,2017,taf,PER_DIEM_wage_adj,allowed_amount,427.0500066671687,321.1447348311172,413.3206470028544,468.0365296803653,93.0,733.1193204267089,265.5662540119211,110.29422307359414,12164.815643407746
612,FL,2017,taf,PER_DIEM,allowed_amount,218.45204538288525,197.78,224.96,259.38,190292.0,706.56,0.0,123.05123876427676,15141.607361423044
613,FL,2017,taf,PER_DIEM_wage_adj,allowed_amount,225.35119896938997,213.76603272888104,246.2077596996245,280.17822736030826,169917.0,716.0385500575373,0.0,122.85755541394424,15093.978922290376
614,GA,2017,taf,PER_DIEM,allowed_amount,177.88604060986745,159.23,174.21,191.06,1042653.0,815.0,20.29,33.169086158180455,1100.1882765687983
615,GA,2017,taf,PER_DIEM_wage_adj,allowed_amount,216.87204991688992,197.8167115902965,202.3719676549865,243.5394003714513,15930.0,317.1428571428571,109.23180592991912,32.51419922063382,1057.1731509590647
616,HI,2017,taf,PER_DIEM,allowed_amount,388.1948744292237,315.02,390.27,401.59,876.0,4285.96,276.51,194.23857359880495,37728.62347369838
617,HI,2017,taf,PER_DIEM_wage_adj,allowed_amount,324.867186588087,255.9473513162171,317.086447838804,326.28371790705233,713.0,3482.25544361391,224.65875853103677,177.3738600114046,31461.48621534535
618,IA,2017,taf,PER_DIEM,allowed_amount,266.1240429744793,169.5725,196.82,418.14,13636.0,2417.62,47.56,134.33006623843863,18044.566695623307
619,IA,2017,taf,PER_DIEM_wage_adj,allowed_amount,316.0238951868262,197.8313544947904,226.4114368790889,506.5907438817543,13490.0,2929.0283498909616,49.69177724375719,163.40118221689428,26699.94634987869
620,ID,2017,taf,PER_DIEM,allowed_amount,276.5468425318097,233.64,256.79,285.0,61695.0,4359.3,24.77,130.80217664392993,17109.20941478985
621,ID,2017,taf,PER_DIEM_wage_adj,allowed_amount,339.6973209173446,265.0683060109289,312.25409836065575,362.0939375129319,60751.0,5832.82786885246,25.42599055635393,179.9279351522847,32374.06184816477
622,IL,2017,taf,PER_DIEM,allowed_amount,220.38935053423845,136.18,156.14,190.91,330564.0,3241.2,42.86,211.10160891130653,44563.88928494221
623,IL,2017,taf,PER_DIEM_wage_adj,allowed_amount,231.699812133268,149.55419990614735,164.37118723603942,196.6482611643902,319921.0,3098.661567877629,40.97514340344168,220.98512254099148,48834.42438445702
624,IN,2017,taf,PER_DIEM,allowed_amount,198.98198103461704,184.4,196.29,204.96,783111.0,639.18,1.08,30.92992768250601,956.6604264450516
625,IN,2017,taf,PER_DIEM_wage_adj,allowed_amount,217.4118851634366,196.06493925384368,213.5027799841144,232.45989959593487,752931.0,624.565174907172,1.1641694513312495,37.26171490717357,1388.4353978234808
626,KS,2017,taf,PER_DIEM,allowed_amount,255.20024155954232,165.95,191.34,419.0,14158.0,750.0,36.07,126.02724016020304,15882.865262397496
627,KS,2017,taf,PER_DIEM_wage_adj,allowed_amount,310.55670465322333,200.5593132154006,229.24037460978147,541.1030176899063,14038.0,804.2033025948961,38.676817499463866,156.21762058701674,24403.94498186912
628,KY,2017,taf,PER_DIEM,allowed_amount,204.5797922404253,174.86,189.57,206.81,240374.0,3309.96,23.6,79.09437593390783,6255.920304374337
629,KY,2017,taf,PER_DIEM_wage_adj,allowed_amount,246.66984352952744,214.6616065781151,226.52751423149903,243.67843798963483,234467.0,3736.2682018286487,29.384114740267567,93.51309595279548,8744.699114676734
630,LA,2017,taf,PER_DIEM,allowed_amount,161.19819663531914,138.36,153.3,169.31,318366.0,2301.59,45.91,63.65396622924749,4051.82741671418
631,LA,2017,taf,PER_DIEM_wage_adj,allowed_amount,205.610063309009,173.2471649798805,195.5586311021641,219.970245342035,296887.0,2623.4266666666667,49.48264712222461,82.47194874889148,6801.622330439784
632,MA,2017,taf,PER_DIEM,allowed_amount,243.993827382595,181.06,213.17,238.04,384098.0,5962.7,1.13,168.31566714215086,28330.16380550732
633,MA,2017,taf,PER_DIEM_wage_adj,allowed_amount,213.72461003341613,159.86954055587069,188.91181415252944,221.93261284170376,395839.0,4556.548983646645,0.986124443668732,131.3716083933796,17258.499491863487
634,MD,2017,taf,PER_DIEM,allowed_amount,240.11835389954467,233.41,246.71,260.18,219859.0,3840.69,16.64,52.99024393993195,2807.965952813495
635,MD,2017,taf,PER_DIEM_wage_adj,allowed_amount,250.72060806159388,242.29866285597632,258.2566585956416,272.1903370552019,228350.0,4007.81592403214,15.303963947392626,56.41913472221188,3183.1187628030943
636,ME,2017,taf,PER_DIEM,allowed_amount,255.33726059430788,196.61,222.04,248.03,52599.0,3767.28,11.69,190.47853231458183,36282.0712727172
637,ME,2017,taf,PER_DIEM_wage_adj,allowed_amount,275.5340492505719,211.20985898803175,238.1513204853676,278.2417320961218,49362.0,3692.3257865333726,11.457414485935509,191.6201958141156,36718.29944384
638,MI,2017,taf,PER_DIEM,allowed_amount,204.4789669980606,178.03,202.74,219.43,310406.0,1104.79,34.55,51.57242660070446,2659.715185485049
639,MI,2017,taf,PER_DIEM_wage_adj,allowed_amount,224.6490926458886,194.3412251831405,217.97914818101157,241.33695652173915,315718.0,1318.0505845860175,30.689287617694085,59.33885641942771,3521.0998811654567
640,MO,2017,taf,PER_DIEM,allowed_amount,149.30380757691373,148.27,155.25,162.88,559621.0,2525.1,0.0,47.16771627990927,2224.7934590620184
641,MO,2017,taf,PER_DIEM_wage_adj,allowed_amount,175.15742300147002,172.2161927501628,182.05990883438247,192.38683127572017,570972.0,3247.2993827160494,0.0,55.42690446902555,3072.1417390184843
642,MS,2017,taf,PER_DIEM,allowed_amount,216.04141273740973,184.59,199.16,220.96,284108.0,3289.94,9.25,55.05841863362729,3031.4294624357567
643,MS,2017,taf,PER_DIEM_wage_adj,allowed_amount,283.011530012033,242.98666666666668,260.92,292.2593320235756,283329.0,2555.6794712928545,11.705897241204758,70.15364488680392,4921.53389090379
644,MT,2017,taf,PER_DIEM,allowed_amount,195.66793312426648,175.56,183.24,187.98,51977.0,1010.5,34.33,56.221811360686175,3160.892072676581
645,MT,2017,taf,PER_DIEM_wage_adj,allowed_amount,217.2552752773483,191.13311094372108,200.30130205531043,211.1801242236025,49709.0,1001.5310028068384,36.94178413859894,66.36836670379775,4404.760098929769
646,NC,2017,taf,PER_DIEM,allowed_amount,178.114273702811,168.11,175.04,181.82,753803.0,709.36,17.09,25.008235145606054,625.411825097926
647,NC,2017,taf,PER_DIEM_wage_adj,allowed_amount,208.9214659646922,193.00199273238775,205.34284147010425,218.42691360919,742483.0,590.4621898153594,17.6149247577819,31.86345506723521,1015.2797688217172
648,ND,2017,taf,PER_DIEM,allowed_amount,311.7032565767304,224.75,269.37,328.75,44513.0,2029.5,130.94,163.7035061469791,26798.837924814023
649,ND,2017,taf,PER_DIEM_wage_adj,allowed_amount,402.8238954916139,289.2569498571057,349.9220576773188,425.8317294473467,44437.0,2790.074237008523,153.29249617151606,211.23733813385232,44621.21302187546
650,NE,2017,taf,PER_DIEM,allowed_amount,99.04122657053648,42.0,95.54,155.79,109851.0,1003.0,0.0,70.09140934451125,4912.805663899838
651,NE,2017,taf,PER_DIEM_wage_adj,allowed_amount,112.74359621625632,46.79312513099978,112.07103170279989,174.7327604275833,114753.0,1118.129794228662,0.0,81.28478218392725,6607.215814688496
652,NH,2017,taf,PER_DIEM,allowed_amount,109.74486979166666,50.97,147.19,163.77,121728.0,1346.0,11.22,59.76727800228076,3572.127519801914
653,NH,2017,taf,PER_DIEM_wage_adj,allowed_amount,109.76347092202398,51.13025848960973,140.0,162.52448100274185,136795.0,1318.0571876224049,11.373542828180437,59.302309686666696,3516.763934173323
654,NJ,2017,taf,PER_DIEM,allowed_amount,304.19171402165296,204.59,213.88,225.09,189350.0,1567.09,74.75,234.15454791943225,54828.35231135368
655,NJ,2017,taf,PER_DIEM_wage_adj,allowed_amount,215.2039507199116,166.00794080490886,183.09871864284423,197.68092402093484,168245.0,1863.8082778306373,57.99968963376785,143.20254248163906,20506.96817320564
656,NM,2017,taf,PER_DIEM,allowed_amount,329.6546923913044,275.6,308.55,377.4,9200.0,1796.94,83.33,90.46751807161932,8184.371826038769
657,NM,2017,taf,PER_DIEM_wage_adj,allowed_amount,378.6692735022943,306.12990687256865,353.15336555463864,458.5149490745811,5148.0,1967.9553170518016,98.23175763291287,103.49379373678268,10710.96534203172
658,NV,2017,taf,PER_DIEM,allowed_amount,193.84831896728363,117.79,125.65,234.21,73205.0,999.75,19.59,127.15387717322312,16168.108480183111
659,NV,2017,taf,PER_DIEM_wage_adj,allowed_amount,185.98059386082696,100.72745308754236,115.66504091923616,250.57356053012583,78081.0,826.4445730346367,14.687456494500903,123.90502041205104,15352.454083310786
660,NY,2017,taf,PER_DIEM,allowed_amount,277.7227342988397,220.06,266.36,294.18,2911218.0,1840.41,4.58,103.71978218766984,10757.793217057671
661,NY,2017,taf,PER_DIEM_wage_adj,allowed_amount,237.93804937306425,198.6927334825109,220.65191717187625,241.69770328988207,2862021.0,2188.8796384395814,4.359413668379974,86.9013942552759,7551.852323510899
662,OH,2017,taf,PER_DIEM,allowed_amount,210.1976853453025,181.97,194.39,209.8,390339.0,2774.08,25.33,70.67468399146674,4994.910957293684
663,OH,2017,taf,PER_DIEM_wage_adj,allowed_amount,244.89840666655203,209.09288903408472,221.7575955570075,244.62489395224824,390139.0,3798.5485416951938,30.12965385987867,100.3702780984356,10074.1927255573
664,OK,2017,taf,PER_DIEM,allowed_amount,151.9692787575637,141.42,145.38,149.02,642544.0,715.2,7.84,39.641161840044525,1571.4217120286023
665,OK,2017,taf,PER_DIEM_wage_adj,allowed_amount,183.07239446880624,164.34390136503742,179.7544475068905,186.1061495279408,605590.0,789.6443657174002,8.630559225011009,42.78821030498635,1830.83094110374
666,OR,2017,taf,PER_DIEM,allowed_amount,315.8714182306858,281.28,301.7,301.7,65483.0,1331.37,27.22,50.46627878683767,2546.845294590822
667,OR,2017,taf,PER_DIEM_wage_adj,allowed_amount,275.2215763873732,246.9711853307138,259.192439862543,287.6346648870245,64421.0,1125.2119249452328,22.2822527832351,47.96998272229455,2301.119242377237
668,PA,2017,taf,PER_DIEM,allowed_amount,222.6946392800847,180.85,199.61,221.88,695304.0,1537.42,99.19,109.59561099806056,12011.197950038211
669,PA,2017,taf,PER_DIEM_wage_adj,allowed_amount,238.14291580095832,191.4401076716016,215.84244532803183,241.84890656063615,696167.0,2105.1896480898263,88.99955136832659,119.55189274616836,14292.65505919134
670,RI,2017,taf,PER_DIEM,allowed_amount,328.9159687189932,197.605,230.88,272.99,38298.0,1989.47,31.27,290.4651288570834,84369.99108196209
671,RI,2017,taf,PER_DIEM_wage_adj,allowed_amount,578.5176379499081,456.0565708513179,502.15322388769926,590.768498691411,538.0,2366.7261479895315,28.717053907613188,352.5406749144362,124284.92746912617
672,SC,2017,taf,PER_DIEM,allowed_amount,167.02959008701313,124.12,145.09,170.39,156643.0,2007.98,0.72,88.98786993806108,7918.840996113274
673,SC,2017,taf,PER_DIEM_wage_adj,allowed_amount,194.9215997743092,145.76557912783866,169.1904137355431,199.72266666666667,142766.0,2202.9402084476137,0.768,105.53400678396282,11137.426587877511
674,SD,2017,taf,PER_DIEM,allowed_amount,148.36022137857398,96.35,121.13,153.4,42145.0,814.97,25.54,99.26398033418832,9853.337791786123
675,SD,2017,taf,PER_DIEM_wage_adj,allowed_amount,189.13298343515888,118.89637838455388,150.34705007436787,193.82381590161935,41914.0,992.2927066845244,31.09704127602581,128.32343042770188,16466.902796733248
676,TN,2017,taf,PER_DIEM,allowed_amount,614.204442942131,464.02,509.61,759.19,11094.0,3854.84,248.7,324.22897345194934,105124.42722570489
677,TN,2017,taf,PER_DIEM_wage_adj,allowed_amount,653.8598840762309,497.2999139414802,570.9816858150381,774.4622173193602,7199.0,5318.487858719647,267.53442340791736,315.8891900163257,99785.98036917031
678,TX,2017,taf,PER_DIEM,allowed_amount,219.4944653307324,145.4,162.34,178.46,411647.0,5054.48,11.13,197.39564501990552,38965.04067282455
679,TX,2017,taf,PER_DIEM_wage_adj,allowed_amount,238.2301400953245,160.1819100555836,182.5745844946836,209.6013612056393,364879.0,5880.037226617031,11.24810510358767,210.4655840679523,44295.762077064304
680,UT,2017,taf,PER_DIEM,allowed_amount,207.91265043750693,181.43,189.79,198.8,126398.0,910.8,46.95,97.08076700134048,9424.675321568557
681,UT,2017,taf,PER_DIEM_wage_adj,allowed_amount,246.13099285277616,194.3089430894309,205.25107004906567,221.96235660986747,164129.0,1205.7513661202186,49.01346695897276,147.50226197364952,21756.91728734313
682,VA,2017,taf,PER_DIEM,allowed_amount,204.13751873998453,157.95,181.92,217.49,243997.0,4473.61,5.64,109.53666617964976,11998.281237752026
683,VA,2017,taf,PER_DIEM_wage_adj,allowed_amount,227.4883390210776,182.12827604372447,208.04842615012103,241.5250888976689,244649.0,4975.653431208986,95.68457346235124,102.29031276713545,10463.30808599839
684,VT,2017,taf,PER_DIEM,allowed_amount,236.41257182125972,201.045,228.63,252.9,29831.0,928.29,138.09,63.61205296622208,4046.493282577443
685,VT,2017,taf,PER_DIEM_wage_adj,allowed_amount,247.60918937158172,207.32254290171605,234.4871294851794,264.69245928845555,33968.0,962.8565501503994,143.23202987241987,68.70615477995027,4720.535704646482
686,WA,2017,taf,PER_DIEM,allowed_amount,218.2357132461069,199.29,211.32,220.62,331169.0,829.3,2.26,49.412372404279424,2441.5825466191945
