,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var
0,DE,611.97,783.13,830.79,2558.0,1241.34,809.9198279906177,162.51,207.66601924496655,PER_DIEM,43125.175549050815
0,DE,446.0573331344682,456.2972012799531,478.04138632065883,96.0,535.1948807446189,467.80151817517395,423.4167893961708,41.42027816908699,PER_DIEM_wage_adj,1715.6394436045443
0,FL,217.66,254.3,396.8,86685.0,796.7,282.5062442175693,0.0,164.98580183103655,PER_DIEM,27220.314805830065
0,FL,236.76975945017182,276.1643501584979,317.9175655728398,69013.0,864.3867634395375,278.35662517002595,0.0,172.4493319983252,PER_DIEM_wage_adj,29738.772106668584
0,GA,191.68,212.17,234.22,954239.0,803.76,213.90000219022704,17.42,42.71846843726183,PER_DIEM,1824.8675456253352
0,GA,223.72374876502496,240.02228101935665,294.63756399892213,15684.0,375.95042473193155,256.1910005465165,123.23787382436859,40.74551460070105,PER_DIEM_wage_adj,1660.1969600759426
0,HI,348.74,433.72,444.56,827.0,2041.38,418.26631197097953,295.1,94.66783020566815,PER_DIEM,8961.998075849215
0,HI,279.3271926311574,347.3928714457349,356.0752903484181,656.0,1635.0660792951544,341.0177876804404,236.3636363636364,85.57884443481815,PER_DIEM_wage_adj,7323.738614798806
0,IA,436.93,458.54,459.47,3761.0,2451.33,456.73467162988567,158.15,178.12975652448893,PER_DIEM,31730.210159473707
0,IA,519.9690586695227,545.6860645007736,546.7928120909199,3880.0,2917.2081399500175,545.6457556787382,181.8937401367701,200.6081792913626,PER_DIEM_wage_adj,40243.64159859548
0,ID,263.43,282.12,318.02,19953.0,4929.35,309.94346764897506,24.9,142.948847646151,PER_DIEM,20434.373043362488
0,ID,293.4817720350715,331.26442085832946,389.42085832948777,18046.0,4577.511034557004,365.4598793215351,27.920498995665504,179.78415132423365,PER_DIEM_wage_adj,32322.341067374946
0,IL,180.0,246.26,361.0,148660.0,8250.0,332.7059835194404,43.75,237.11623228477652,PER_DIEM,56224.10761292809
0,IL,210.46968995835263,284.6088947812462,421.83921899481743,142218.0,9943.353019163553,383.6305036886835,52.72990237435218,268.4027753594624,PER_DIEM_wage_adj,72040.04982066203
0,IN,177.66,233.55,254.23,714625.0,3027.12,189.0232889837327,0.0,114.05346440124069,PER_DIEM,13008.192741925077
0,IN,186.78923046011656,251.72526752566063,277.8549197988987,691683.0,3448.9944936557335,205.57235953022303,0.0,125.28153661374769,PER_DIEM_wage_adj,15695.463416301804
0,KS,235.92000000000002,537.0,549.0,5019.0,843.88,438.6374317593146,41.29,156.30835784590326,PER_DIEM,24432.30273248295
0,KS,282.8383561643835,633.0719557195572,665.359778597786,5007.0,1085.2366255144034,535.738556444479,45.24931506849315,191.34152871956695,PER_DIEM_wage_adj,36611.580612740865
0,KY,224.33,238.75,258.89,288018.0,4209.65,249.68596223152718,23.72,71.21566032797031,PER_DIEM,5071.670275948844
0,KY,276.0202147820594,288.3891345546431,303.8800705467372,283036.0,5318.572331017056,301.6329780688902,27.49180847690519,82.4879526654889,PER_DIEM_wage_adj,6804.262334943939
0,LA,169.69,187.51,205.04,263517.0,818.99,196.28584584675752,52.84,72.13266218718154,PER_DIEM,5203.120954210049
0,LA,217.02764149814527,241.69895250394606,269.5555294945467,246535.0,1179.9308456994668,253.69438689609538,61.967866776122904,94.572439791227,PER_DIEM_wage_adj,8943.946368065255
0,MA,205.42,243.19,274.91,235349.0,9735.77,288.0759710472533,5.26,199.55309100021654,PER_DIEM,39821.4361277407
0,MA,184.35570193495266,217.5368248772504,251.85935198821795,243017.0,7967.078559738135,254.02293146485292,4.68263153209294,163.7889821809789,PER_DIEM_wage_adj,26826.830683881024
0,MD,267.88,283.62,302.65,175815.0,4976.12,271.89483439979523,0.0,76.41287317319792,PER_DIEM,5838.92718658323
0,MD,281.2414662325386,306.7639953786367,324.32517592689845,183678.0,5768.74565267795,291.48414512980156,0.0,82.85750310606961,PER_DIEM_wage_adj,6865.365820972336
0,ME,140.89,239.96,301.35,87753.0,4406.76,279.61964901484845,13.72,314.9363636634091,PER_DIEM,99184.91315753106
0,ME,175.67567567567565,272.7841401212588,331.11346357424696,75026.0,4240.939274372054,311.15681503295673,15.099605427774035,320.92557794555506,PER_DIEM_wage_adj,102993.22657968855
0,MI,193.01,219.0,241.03,272090.0,950.0,219.44556565842188,8.46,54.92333975068762,PER_DIEM,3016.5732493694627
0,MI,214.43210930828351,240.09393680614858,267.3543975477482,277219.0,1032.8332246140467,243.18898080648057,9.627859337657904,62.97000668977614,PER_DIEM_wage_adj,3965.221742510452
0,MO,161.09,168.97,175.83,471280.0,2725.36,174.25900248260058,28.19,39.12737411557318,PER_DIEM,1530.951405180026
0,MO,188.05479452054794,199.2109589041096,212.32964772435074,483896.0,3503.934173309334,206.27893293197246,30.89315068493151,47.96496037061286,PER_DIEM_wage_adj,2300.637423354462
0,MS,210.54,227.82,244.21,289228.0,1986.85,239.68934867993417,30.75,55.312465274981086,PER_DIEM,3059.4688147959882
0,MS,274.00857449088966,298.62004287245446,324.20005377789727,288485.0,2067.068595927117,313.32483055913764,41.19774919614148,69.5418814800367,PER_DIEM_wage_adj,4836.07327978347
0,MT,0.0,0.0,0.0,45545.0,0.0,0.0,0.0,0.0,PER_DIEM,0.0
0,MT,0.0,0.0,0.0,45967.0,0.0,0.0,0.0,0.0,PER_DIEM_wage_adj,0.0
0,NC,259.63,318.16,330.62,690106.0,1434.0,311.3063987996048,29.82,80.28389403987981,PER_DIEM,6445.503642206649
0,NC,308.75599293464546,354.8164650965415,394.0196820590462,683835.0,1544.9785516023214,359.55598143467387,30.875957755228825,95.85240994655237,PER_DIEM_wage_adj,9187.684492561932
0,ND,275.87,327.99,405.23,39603.0,2915.25,397.04712117768855,23.53,219.5120112820103,PER_DIEM,48185.52309707341
0,ND,327.99952198852776,392.1008604206501,482.79556496823227,38985.0,3483.8073613766733,473.2451016710031,28.11902485659656,261.8741958306776,PER_DIEM_wage_adj,68578.09444196409
0,NE,99.21,221.01,259.98,99034.0,1722.58,206.4803795666135,48.69,105.29935885546067,PER_DIEM,11087.954975371082
0,NE,119.12092322794933,245.2582159624413,286.7282559711582,103682.0,1767.8366174055827,232.67147364109894,38.96446862996159,120.25282735314312,PER_DIEM_wage_adj,14460.742486424844
0,NH,179.91,189.96,198.16,58847.0,1506.0,196.88664672795554,101.34,40.96146123507117,PER_DIEM,1677.8413065122384
0,NH,185.00147914406864,193.47266549984553,209.5256878019919,66043.0,1485.0606449068139,203.3042281872669,90.59738134206219,45.653057690563514,PER_DIEM_wage_adj,2084.2016764979207
0,NJ,239.47,251.44,268.08,60679.0,1858.0,394.1902081444982,174.61,300.353765584084,PER_DIEM,90212.38450053887
0,NJ,190.4961147638972,213.1782197335393,231.13444623945426,51724.0,1675.8365653468024,249.9736849006569,156.71333692335307,154.03575807040568,PER_DIEM_wage_adj,23727.01476432455
0,NM,346.39,380.8,431.98,8703.0,1860.0,406.8556968861312,66.86,135.5349710145295,PER_DIEM,18369.728367909353
0,NM,384.1857257786461,425.709688541547,527.9852890472359,5051.0,2138.1768019312563,451.8204545499155,76.85940912748592,122.1660186904258,PER_DIEM_wage_adj,14924.536122669468
0,NV,127.65,133.48,256.46,80209.0,2150.0,224.3742424166864,56.99,138.47082395779032,PER_DIEM,19174.16908754936
0,NV,108.4397463002114,133.47616497054096,262.6995179432244,81374.0,1818.181818181818,204.09870818717923,48.194503171247355,129.62483840490594,PER_DIEM_wage_adj,16802.59873149798
0,NY,226.99,279.54,315.76,2970916.0,1934.52,289.54636227345367,6.38,104.16025520001847,PER_DIEM,10849.358763332973
0,NY,207.26987447698747,229.00478182904962,258.4205020920502,2979829.0,2250.7504363001744,248.7422416627981,12.972658522396742,87.92231592175969,PER_DIEM_wage_adj,7730.333637045718
0,OH,204.28,222.24,248.8,303421.0,2212.4,246.94465541277623,69.67,100.18194569430896,PER_DIEM,10036.42224309747
0,OH,236.74030229362646,259.86210014694245,289.7207808253027,300985.0,2552.3453346855986,284.56757467380123,73.05998322147651,115.63410993332184,PER_DIEM_wage_adj,13371.24738007156
0,OK,170.57,178.48,184.56,563966.0,1350.0,181.69890576736896,7.95,44.829458214129914,PER_DIEM,2009.68032377242
0,OK,204.06976744186048,217.01411368639128,230.661659976693,527073.0,811.6550116550117,219.91886629849418,8.888640429338103,45.03184802298458,PER_DIEM_wage_adj,2027.8673363651806
0,OR,351.61,392.33,492.26,42234.0,888.0,426.84633257564997,51.11,92.67153980385046,PER_DIEM,8588.014289616642
0,OR,309.16243238813314,342.2298829719677,421.96125492885307,41341.0,805.5883153406513,369.1871573164727,41.88657597115227,81.87333070519736,PER_DIEM_wage_adj,6703.2422807626135
0,PA,192.61,227.75,625.02,87903.0,1372.0,423.59455638601634,39.39,318.14257189543827,PER_DIEM,101214.69605224411
0,PA,204.9905838041431,243.5087099811676,585.4673785177812,81598.0,1503.211462450593,427.3084562648629,35.643833137272644,343.49985952977323,PER_DIEM_wage_adj,117992.15349697393
0,RI,203.47,241.42,281.72,50241.0,2500.0,252.36599908441312,23.94,93.2887535270329,PER_DIEM,8702.791534627493
0,RI,463.4191862635311,463.4191862635311,463.4191862635311,230.0,2299.888017917133,454.7682863495463,22.340425531914892,218.9038447307923,PER_DIEM_wage_adj,47918.89323792282
0,SC,149.2275,172.32,202.63,131996.0,1612.22,196.52519189975456,0.32,86.33840624570287,PER_DIEM,7454.320393048024
0,SC,175.0251509054326,200.38949476964166,234.46734173414322,123259.0,1863.1919565468625,225.67555297399045,0.35610950367237926,95.38108193553813,PER_DIEM_wage_adj,9097.550791193838
0,SD,0.0,0.0,112.08,33427.0,914.68,50.4398258892512,0.0,89.0656826984989,PER_DIEM,7932.695834549686
0,SD,0.0,0.0,138.74721465709334,33805.0,1139.0784557907843,63.07532336116909,0.0,111.80845900921219,PER_DIEM_wage_adj,12501.13150601468
0,TN,269.76,489.8,650.02,15207.0,2372.76,506.8548043664102,25.29,258.1930827432624,PER_DIEM,66663.66797646914
0,TN,281.17613407333477,533.6678200692041,737.3819485953378,11443.0,2685.9406837219835,567.4413253597734,35.22774759715838,323.6538832664678,PER_DIEM_wage_adj,104751.83615346435
0,TX,162.73,180.38,204.42,375927.0,1717.86,235.78042353967663,11.64,211.09403827241604,PER_DIEM,44560.69299415625
0,TX,171.72857745884338,197.59887005649716,225.9164535379369,324280.0,2021.963276836158,252.22403561647315,11.58324211364315,222.8082267212248,PER_DIEM_wage_adj,49643.505894656715
0,UT,204.84,218.92,228.06,153495.0,928.56,237.08862601387668,26.95,106.64982985484905,PER_DIEM,11374.18620806825
0,UT,219.95717344753746,233.25452302631578,249.96166624073604,196077.0,1186.5065167390749,271.8068702344479,30.071412631109126,156.1260156095358,PER_DIEM_wage_adj,24375.332750109024
0,VA,244.58,315.4,423.32,53476.0,1353.0,366.82417308699223,28.32,174.97602867054368,PER_DIEM,30616.61060931493
0,VA,265.4747832939322,320.0930954228084,449.76625584360386,46581.0,1440.8945686900959,396.91999562921114,30.159744408945688,202.51207088242577,PER_DIEM_wage_adj,41011.13885308865
0,VT,243.29,273.59,301.02,72266.0,990.52,281.564536434838,28.74,59.432779531929064,PER_DIEM,3532.2552828908865
0,VT,246.47379800267683,280.74745186862964,310.9235045814887,76139.0,1019.7879131061463,290.15173340490355,29.5892103366622,64.95339455785819,PER_DIEM_wage_adj,4218.943464588802
0,WA,261.49,275.45,294.69,255331.0,1128.2,284.5591821987929,13.33,47.21619018426129,PER_DIEM,2229.3686155163323
0,WA,232.08124415738928,245.81750810560447,274.4369847879663,254207.0,1021.4576731552739,258.23244573308807,11.328290983258263,45.24257252464725,PER_DIEM_wage_adj,2046.8903686479664
0,WI,191.52,208.33,240.38,46100.0,1624.0,223.28709609544467,23.83,52.14156524434064,PER_DIEM,2718.742826129832
0,WI,202.49752051212695,219.51616402690388,250.0867867216316,45281.0,1683.0759664213908,234.10923711486623,25.85159470600998,53.27470961344927,PER_DIEM_wage_adj,2838.194684397344
0,WV,289.38,339.88,428.21,93290.0,5061.4,378.8632707685711,94.95,152.54343839296325,PER_DIEM,23269.500596747777
0,WV,373.8865574658183,441.43766075538105,561.032412965186,87338.0,6851.766617029917,489.6053887267936,111.64021164021165,201.1321543972625,PER_DIEM_wage_adj,40454.14353248424
0,WY,172.73,182.96,204.5,26419.0,901.9,198.06167568795186,30.08,64.11569617206413,PER_DIEM,4110.82249562844
0,WY,183.51510067114094,195.93650793650795,219.15897651006713,26926.0,1152.4405826731409,213.93980959647098,31.83068783068783,78.1523930610256,PER_DIEM_wage_adj,6107.796541165043
