,state,25%,50%,75%,count,max,mean,min,std,pmt_var,var
0,GA,197.8167115902965,202.37196765498652,243.5394003714513,15930.0,317.1428571428571,216.87204991688992,109.23180592991913,32.51419922063382,PER_DIEM_wage_adj,1057.1731509590647
0,HI,315.02,390.27,401.59,876.0,4285.96,388.1948744292237,276.51,194.23857359880498,PER_DIEM,37728.62347369838
0,HI,255.9473513162171,317.086447838804,326.28371790705233,713.0,3482.25544361391,324.867186588087,224.65875853103674,177.3738600114046,PER_DIEM_wage_adj,31461.48621534535
0,IA,169.5725,196.82,418.14,13636.0,2417.62,266.1240429744793,47.56,134.33006623843863,PER_DIEM,18044.566695623307
0,IA,197.8313544947904,226.4114368790889,506.5907438817543,13490.0,2929.0283498909616,316.0238951868262,49.69177724375719,163.40118221689428,PER_DIEM_wage_adj,26699.94634987869
0,ID,233.64,256.79,285.0,61695.0,4359.3,276.5468425318097,24.77,130.80217664392993,PER_DIEM,17109.20941478985
0,ID,265.06830601092895,312.25409836065575,362.0939375129319,60751.0,5832.82786885246,339.6973209173446,25.42599055635393,179.9279351522847,PER_DIEM_wage_adj,32374.06184816477
0,IL,136.18,156.14,190.91,330564.0,3241.2,220.38935053423845,42.86,211.10160891130653,PER_DIEM,44563.88928494221
0,IL,149.55419990614735,164.37118723603942,196.6482611643902,319921.0,3098.661567877629,231.69981213326798,40.97514340344168,220.98512254099148,PER_DIEM_wage_adj,48834.42438445702
0,IN,184.4,196.29,204.96,783111.0,639.18,198.98198103461704,1.08,30.92992768250601,PER_DIEM,956.6604264450515
0,IN,196.06493925384368,213.50277998411437,232.45989959593487,752931.0,624.565174907172,217.4118851634366,1.1641694513312495,37.26171490717357,PER_DIEM_wage_adj,1388.4353978234808
0,KS,165.95,191.34,419.0,14158.0,750.0,255.20024155954232,36.07,126.02724016020305,PER_DIEM,15882.865262397496
0,KS,200.5593132154006,229.24037460978147,541.1030176899063,14038.0,804.2033025948961,310.55670465322333,38.676817499463866,156.21762058701674,PER_DIEM_wage_adj,24403.944981869117
0,KY,174.86,189.57,206.81,240374.0,3309.96,204.57979224042532,23.6,79.09437593390783,PER_DIEM,6255.920304374337
0,KY,214.6616065781151,226.52751423149905,243.67843798963483,234467.0,3736.2682018286487,246.66984352952744,29.384114740267567,93.51309595279548,PER_DIEM_wage_adj,8744.699114676734
0,LA,138.36,153.3,169.31,318366.0,2301.59,161.19819663531914,45.91,63.65396622924749,PER_DIEM,4051.82741671418
0,LA,173.2471649798805,195.5586311021641,219.970245342035,296887.0,2623.4266666666667,205.610063309009,49.48264712222461,82.47194874889148,PER_DIEM_wage_adj,6801.622330439784
0,MA,181.06,213.17,238.04,384098.0,5962.7,243.99382738259501,1.13,168.31566714215086,PER_DIEM,28330.16380550732
0,MA,159.86954055587069,188.91181415252942,221.93261284170376,395839.0,4556.548983646645,213.72461003341613,0.986124443668732,131.3716083933796,PER_DIEM_wage_adj,17258.499491863487
0,MD,233.41,246.71,260.18,219859.0,3840.69,240.11835389954467,16.64,52.99024393993195,PER_DIEM,2807.965952813495
0,MD,242.29866285597632,258.2566585956416,272.1903370552019,228350.0,4007.81592403214,250.72060806159388,15.303963947392626,56.41913472221188,PER_DIEM_wage_adj,3183.1187628030943
